year,week,gross,top_release,releases,long_weekend,dates,start_date
1997,6,112415150,Star Wars: Episode IV - A New Hope1997 Special Edition,31,false,Feb 7-13,1997-02-07
1997,7,140564268,Star Wars: Episode IV - A New Hope1997 Special Edition,32,false,Feb 14-20,1997-02-14
1997,8,116376261,Star Wars: Episode V - The Empire Strikes Back1997 Special Edition,35,false,Feb 21-27,1997-02-21
1997,9,105842087,Star Wars: Episode V - The Empire Strikes Back1997 Special Edition,33,false,Feb 28-Mar 6,1997-02-28
1997,10,105117588,Private Parts,28,false,Mar 7-13,1997-03-07
1997,11,101196127,Star Wars: Episode VI - Return of the Jedi1997 Special Edition,30,false,Mar 14-20,1997-03-14
1997,12,128421627,Liar Liar,33,false,Mar 21-27,1997-03-21
1997,13,133358717,Liar Liar,27,false,Mar 28-Apr 3,1997-03-28
1997,14,97329393,Liar Liar,23,false,Apr 4-10,1997-04-04
1997,15,98156196,Anaconda,19,false,Apr 11-17,1997-04-11
1997,16,80818182,Anaconda,20,false,Apr 18-24,1997-04-18
1997,17,71551131,Volcano,24,false,Apr 25-May 1,1997-04-25
1997,18,85400306,Breakdown,25,false,May 2-8,1997-05-02
1997,19,87079691,The Fifth Element,25,false,May 9-15,1997-05-09
1997,20,74848177,The Fifth Element,21,false,May 16-22,1997-05-16
1997,21,164789964,The Lost World: Jurassic Park,19,false,May 23-29,1997-05-23
1997,22,93665616,The Lost World: Jurassic Park,18,false,May 30-Jun 5,1997-05-30
1997,23,96493841,Con Air,19,false,Jun 6-12,1997-06-06
1997,24,91302026,Speed 2: Cruise Control,20,false,Jun 13-19,1997-06-13
1997,25,143558433,Batman & Robin,19,false,Jun 20-26,1997-06-20
1997,26,189668948,Hercules,23,false,Jun 27-Jul 3,1997-06-27
1997,27,180651668,Men in Black,20,false,Jul 4-10,1997-07-04
1997,28,154088415,Men in Black,18,false,Jul 11-17,1997-07-11
1997,29,157369910,Men in Black,19,false,Jul 18-24,1997-07-18
1997,30,166947989,Air Force One,21,false,Jul 25-31,1997-07-25
1997,31,155574968,Air Force One,22,false,Aug 1-7,1997-08-01
1997,32,132905493,Conspiracy Theory,24,false,Aug 8-14,1997-08-08
1997,33,126380411,Cop Land,23,false,Aug 15-21,1997-08-15
1997,34,115590524,G.I. Jane,29,false,Aug 22-28,1997-08-22
1997,35,105288730,G.I. Jane,23,false,Aug 29-Sep 4,1997-08-29
1997,36,66821597,Fire Down Below,25,false,Sep 5-11,1997-09-05
1997,37,66232496,The Game,25,false,Sep 12-18,1997-09-12
1997,38,77301725,In & Out,24,false,Sep 19-25,1997-09-19
1997,39,89848657,The Peacemaker,24,false,Sep 26-Oct 2,1997-09-26
1997,40,84406147,Kiss the Girls,24,false,Oct 3-9,1997-10-03
1997,41,82082633,Kiss the Girls,28,false,Oct 10-16,1997-10-10
1997,42,92061038,I Know What You Did Last Summer,25,false,Oct 17-23,1997-10-17
1997,43,80415188,I Know What You Did Last Summer,24,false,Oct 24-30,1997-10-24
1997,44,74189253,I Know What You Did Last Summer,23,false,Oct 31-Nov 6,1997-10-31
1997,45,103388288,Starship Troopers,19,false,Nov 7-13,1997-11-07
1997,46,93017586,The Jackal,25,false,Nov 14-20,1997-11-14
1997,47,137440660,Mortal Kombat: Annihilation,25,false,Nov 21-27,1997-11-21
1997,48,136943355,Flubber,21,false,Nov 28-Dec 4,1997-11-28
1997,49,60080249,Flubber,17,false,Dec 5-11,1997-12-05
1997,50,99830380,Scream 2,20,false,Dec 12-18,1997-12-12
1997,51,189713422,Titanic,31,false,Dec 19-25,1997-12-19
1997,52,267278826,Titanic,28,false,"Dec 26-Jan 1, 1998",1997-12-26
1998,1,155051592,Titanic,23,false,Jan 2-8,1998-01-02
1998,2,130770956,Titanic,25,false,Jan 9-15,1998-01-09
1998,3,149419376,Titanic,24,false,Jan 16-22,1998-01-16
1998,4,106206981,Titanic,20,false,Jan 23-29,1998-01-23
1998,5,107094253,Titanic,21,false,Jan 30-Feb 5,1998-01-30
1998,6,109489826,Titanic,22,false,Feb 6-12,1998-02-06
1998,7,141221437,Titanic,21,false,Feb 13-19,1998-02-13
1998,8,102600965,Titanic,23,false,Feb 20-26,1998-02-20
1998,9,88846173,Titanic,24,false,Feb 27-Mar 5,1998-02-27
1998,10,109377146,Titanic,26,false,Mar 6-12,1998-03-06
1998,11,103939421,Titanic,21,false,Mar 13-19,1998-03-13
1998,12,111824717,Titanic,25,false,Mar 20-26,1998-03-20
1998,13,98006435,Titanic,29,false,Mar 27-Apr 2,1998-03-27
1998,14,116610749,Lost in Space,27,false,Apr 3-9,1998-04-03
1998,15,114799823,City of Angels,26,false,Apr 10-16,1998-04-10
1998,16,89986866,City of Angels,30,false,Apr 17-23,1998-04-17
1998,17,79699548,The Big Hit,26,false,Apr 24-30,1998-04-24
1998,18,75131271,He Got Game,29,false,May 1-7,1998-05-01
1998,19,99735274,Deep Impact,25,false,May 8-14,1998-05-08
1998,20,100505580,Deep Impact,27,false,May 15-21,1998-05-15
1998,21,163207495,Godzilla,25,false,May 22-28,1998-05-22
1998,22,102041439,Godzilla,22,false,May 29-Jun 4,1998-05-29
1998,23,124711340,The Truman Show,20,false,Jun 5-11,1998-06-05
1998,24,126842448,The Truman Show,24,false,Jun 12-18,1998-06-12
1998,25,155125566,The X Files,20,false,Jun 19-25,1998-06-19
1998,26,186620592,Doctor Dolittle,25,false,Jun 26-Jul 2,1998-06-26
1998,27,173023323,Armageddon,22,false,Jul 3-9,1998-07-03
1998,28,191041748,Lethal Weapon 4,21,false,Jul 10-16,1998-07-10
1998,29,187072827,The Mask of Zorro,22,false,Jul 17-23,1998-07-17
1998,30,197835571,Saving Private Ryan,23,false,Jul 24-30,1998-07-24
1998,31,185597566,Saving Private Ryan,24,false,Jul 31-Aug 6,1998-07-31
1998,32,162708802,Saving Private Ryan,22,false,Aug 7-13,1998-08-07
1998,33,143715989,Saving Private Ryan,24,false,Aug 14-20,1998-08-14
1998,34,128456952,Blade,25,false,Aug 21-27,1998-08-21
1998,35,108605218,Blade,30,false,Aug 28-Sep 3,1998-08-28
1998,36,101026381,There's Something About Mary,30,false,Sep 4-10,1998-09-04
1998,37,57865861,Rounders,24,false,Sep 11-17,1998-09-11
1998,38,97182133,Rush Hour,25,false,Sep 18-24,1998-09-18
1998,39,87914462,Rush Hour,24,false,Sep 25-Oct 1,1998-09-25
1998,40,110326677,Antz,25,false,Oct 2-8,1998-10-02
1998,41,91091258,Antz,23,false,Oct 9-15,1998-10-09
1998,42,93272235,Practical Magic,21,false,Oct 16-22,1998-10-16
1998,43,85109294,Pleasantville,22,false,Oct 23-29,1998-10-23
1998,44,64735228,Vampires,22,false,Oct 30-Nov 5,1998-10-30
1998,45,127384870,The Waterboy,19,false,Nov 6-12,1998-11-06
1998,46,100727639,The Waterboy,20,false,Nov 13-19,1998-11-13
1998,47,157541634,The Rugrats Movie,23,false,Nov 20-26,1998-11-20
1998,48,142826562,A Bug's Life,17,false,Nov 27-Dec 3,1998-11-27
1998,49,74906191,A Bug's Life,12,false,Dec 4-10,1998-12-04
1998,50,80952335,Star Trek: Insurrection,14,false,Dec 11-17,1998-12-11
1998,51,115764401,You've Got Mail,17,false,Dec 18-24,1998-12-18
1998,52,338614415,Patch Adams,57,false,Dec 25-31,1998-12-25
1999,1,153460234,Patch Adams,58,false,Jan 1-7,1999-01-01
1999,2,124165926,A Civil Action,58,false,Jan 8-14,1999-01-08
1999,3,148321531,Varsity Blues,62,false,Jan 15-21,1999-01-15
1999,4,107125236,Varsity Blues,63,false,Jan 22-28,1999-01-22
1999,5,92258105,She's All That,63,false,Jan 29-Feb 4,1999-01-29
1999,6,103317870,Payback,62,false,Feb 5-11,1999-02-05
1999,7,137227924,Message in a Bottle,62,false,Feb 12-18,1999-02-12
1999,8,102793143,Message in a Bottle,62,false,Feb 19-25,1999-02-19
1999,9,103361011,8MM,59,false,Feb 26-Mar 4,1999-02-26
1999,10,111303905,Analyze This,63,false,Mar 5-11,1999-03-05
1999,11,115209757,Analyze This,63,false,Mar 12-18,1999-03-12
1999,12,103291848,Forces of Nature,62,false,Mar 19-25,1999-03-19
1999,13,111818599,Forces of Nature,64,false,Mar 26-Apr 1,1999-03-26
1999,14,130161016,The Matrix,63,false,Apr 2-8,1999-04-02
1999,15,108068688,The Matrix,67,false,Apr 9-15,1999-04-09
1999,16,105763366,Life,62,false,Apr 16-22,1999-04-16
1999,17,80625758,The Matrix,59,false,Apr 23-29,1999-04-23
1999,18,80799508,Entrapment,69,false,Apr 30-May 6,1999-04-30
1999,19,113329714,The Mummy,64,false,May 7-13,1999-05-07
1999,20,130797555,Star Wars: Episode I - The Phantom Menace,65,false,May 14-20,1999-05-14
1999,21,161825432,Star Wars: Episode I - The Phantom Menace,62,false,May 21-27,1999-05-21
1999,22,179504907,Star Wars: Episode I - The Phantom Menace,66,false,May 28-Jun 3,1999-05-28
1999,23,129347238,Star Wars: Episode I - The Phantom Menace,70,false,Jun 4-10,1999-06-04
1999,24,116450439,Star Wars: Episode I - The Phantom Menace,65,false,Jun 11-17,1999-06-11
1999,25,200194271,Tarzan,62,false,Jun 18-24,1999-06-18
1999,26,249436028,Big Daddy,67,false,Jun 25-Jul 1,1999-06-25
1999,27,201115978,Wild Wild West,70,false,Jul 2-8,1999-07-02
1999,28,181891707,American Pie,68,false,Jul 9-15,1999-07-09
1999,29,188623507,Eyes Wide Shut,61,false,Jul 16-22,1999-07-16
1999,30,213555386,The Haunting,71,false,Jul 23-29,1999-07-23
1999,31,244053183,Runaway Bride,69,false,Jul 30-Aug 5,1999-07-30
1999,32,236718286,The Sixth Sense,65,false,Aug 6-12,1999-08-06
1999,33,191297323,The Sixth Sense,67,false,Aug 13-19,1999-08-13
1999,34,156550120,The Sixth Sense,70,false,Aug 20-26,1999-08-20
1999,35,152017637,The Sixth Sense,65,false,Aug 27-Sep 2,1999-08-27
1999,36,113456347,The Sixth Sense,63,false,Sep 3-9,1999-09-03
1999,37,104748640,Stigmata,71,false,Sep 10-16,1999-09-10
1999,38,103402694,Blue Streak,68,false,Sep 17-23,1999-09-17
1999,39,104784192,Double Jeopardy,68,false,Sep 24-30,1999-09-24
1999,40,111778005,Double Jeopardy,60,false,Oct 1-7,1999-10-01
1999,41,118849807,Double Jeopardy,68,false,Oct 8-14,1999-10-08
1999,42,105707447,Fight Club,67,false,Oct 15-21,1999-10-15
1999,43,99285125,The Best Man,64,false,Oct 22-28,1999-10-22
1999,44,92353069,House on Haunted Hill,71,false,Oct 29-Nov 4,1999-10-29
1999,45,127679162,The Bone Collector,67,false,Nov 5-11,1999-11-05
1999,46,131431311,Pokémon: The First Movie - Mewtwo Strikes Back,62,false,Nov 12-18,1999-11-12
1999,47,203903391,The World Is Not Enough,61,false,Nov 19-25,1999-11-19
1999,48,189060226,Toy Story 2,62,false,Nov 26-Dec 2,1999-11-26
1999,49,99549807,Toy Story 2,66,false,Dec 3-9,1999-12-03
1999,50,101307881,The Green Mile,65,false,Dec 10-16,1999-12-10
1999,51,150664825,Stuart Little,60,false,Dec 17-23,1999-12-17
1999,52,240358802,Stuart Little,63,false,Dec 24-30,1999-12-24
1999,53,162669347,Stuart Little,61,false,"Dec 31-Jan 6, 2000",1999-12-31
2000,1,131993048,Stuart Little,66,false,Jan 7-13,2000-01-07
2000,2,146864839,Next Friday,62,false,Jan 14-20,2000-01-14
2000,3,105857908,Next Friday,63,false,Jan 21-27,2000-01-21
2000,4,86396534,Eye of the Beholder,66,false,Jan 28-Feb 3,2000-01-28
2000,5,111490640,Scream 3,62,false,Feb 4-10,2000-02-04
2000,6,120473955,Scream 3,64,false,Feb 11-17,2000-02-11
2000,7,160155119,The Whole Nine Yards,71,false,Feb 18-24,2000-02-18
2000,8,113200551,The Whole Nine Yards,59,false,Feb 25-Mar 2,2000-02-25
2000,9,106254004,The Whole Nine Yards,63,false,Mar 3-9,2000-03-03
2000,10,117478221,Mission to Mars,67,false,Mar 10-16,2000-03-10
2000,11,128088254,Erin Brockovich,67,false,Mar 17-23,2000-03-17
2000,12,118014933,Erin Brockovich,68,false,Mar 24-30,2000-03-24
2000,13,115040956,Erin Brockovich,65,false,Mar 31-Apr 6,2000-03-31
2000,14,108480524,Rules of Engagement,58,false,Apr 7-13,2000-04-07
2000,15,118034100,Rules of Engagement,68,false,Apr 14-20,2000-04-14
2000,16,124582713,U-571,66,false,Apr 21-27,2000-04-21
2000,17,102710566,U-571,65,false,Apr 28-May 4,2000-04-28
2000,18,118450802,Gladiator,60,false,May 5-11,2000-05-05
2000,19,115252998,Gladiator,62,false,May 12-18,2000-05-12
2000,20,171571285,Dinosaur,61,false,May 19-25,2000-05-19
2000,21,218482777,Mission: Impossible II,66,false,May 26-Jun 1,2000-05-26
2000,22,148080838,Mission: Impossible II,66,false,Jun 2-8,2000-06-02
2000,23,144721146,Gone in 60 Seconds,62,false,Jun 9-15,2000-06-09
2000,24,153955375,Shaft,63,false,Jun 16-22,2000-06-16
2000,25,170379964,"Me, Myself & Irene",71,false,Jun 23-29,2000-06-23
2000,26,241065097,The Perfect Storm,73,false,Jun 30-Jul 6,2000-06-30
2000,27,214005003,Scary Movie,74,false,Jul 7-13,2000-07-07
2000,28,234438018,X-Men,77,false,Jul 14-20,2000-07-14
2000,29,212835087,What Lies Beneath,75,false,Jul 21-27,2000-07-21
2000,30,196646139,Nutty Professor II: The Klumps,67,false,Jul 28-Aug 3,2000-07-28
2000,31,192261181,Hollow Man,73,false,Aug 4-10,2000-08-04
2000,32,160621711,Hollow Man,77,false,Aug 11-17,2000-08-11
2000,33,141610630,The Cell,68,false,Aug 18-24,2000-08-18
2000,34,124626485,Bring It On,65,false,Aug 25-31,2000-08-25
2000,35,120019180,Bring It On,67,false,Sep 1-7,2000-09-01
2000,36,77879907,The Watcher,68,false,Sep 8-14,2000-09-08
2000,37,69790358,The Watcher,70,false,Sep 15-21,2000-09-15
2000,38,79345451,The Exorcist2000 Director's Cut,74,false,Sep 22-28,2000-09-22
2000,39,83206427,Remember the Titans,61,false,Sep 29-Oct 5,2000-09-29
2000,40,115137291,Meet the Parents,67,false,Oct 6-12,2000-10-06
2000,41,107465097,Meet the Parents,68,false,Oct 13-19,2000-10-13
2000,42,103028714,Meet the Parents,67,false,Oct 20-26,2000-10-20
2000,43,103319567,Meet the Parents,75,false,Oct 27-Nov 2,2000-10-27
2000,44,132522330,Charlie's Angels,72,false,Nov 3-9,2000-11-03
2000,45,128633068,Charlie's Angels,64,false,Nov 10-16,2000-11-10
2000,46,266296476,How the Grinch Stole Christmas,67,false,Nov 17-23,2000-11-17
2000,47,206107873,How the Grinch Stole Christmas,63,false,Nov 24-30,2000-11-24
2000,48,109179405,How the Grinch Stole Christmas,63,false,Dec 1-7,2000-12-01
2000,49,112303780,How the Grinch Stole Christmas,60,false,Dec 8-14,2000-12-08
2000,50,154237176,What Women Want,58,false,Dec 15-21,2000-12-15
2000,51,288555638,Cast Away,63,false,Dec 22-28,2000-12-22
2000,52,235444046,Cast Away,69,false,"Dec 29-Jan 4, 2001",2000-12-29
2001,1,157667877,Cast Away,62,false,Jan 5-11,2001-01-05
2001,2,197417615,Save the Last Dance,65,false,Jan 12-18,2001-01-12
2001,3,146455933,Save the Last Dance,62,false,Jan 19-25,2001-01-19
2001,4,125852408,The Wedding Planner,61,false,Jan 26-Feb 1,2001-01-26
2001,5,123927533,The Wedding Planner,62,false,Feb 2-8,2001-02-02
2001,6,166434335,Hannibal,62,false,Feb 9-15,2001-02-09
2001,7,171357743,Hannibal,59,false,Feb 16-22,2001-02-16
2001,8,113608503,Hannibal,59,false,Feb 23-Mar 1,2001-02-23
2001,9,114421231,The Mexican,63,false,Mar 2-8,2001-03-02
2001,10,101149588,The Mexican,64,false,Mar 9-15,2001-03-09
2001,11,110860353,Exit Wounds,63,false,Mar 16-22,2001-03-16
2001,12,108205453,Heartbreakers,63,false,Mar 23-29,2001-03-23
2001,13,120392101,Spy Kids,61,false,Mar 30-Apr 5,2001-03-30
2001,14,137976624,Spy Kids,68,false,Apr 6-12,2001-04-06
2001,15,129292704,Spy Kids,65,false,Apr 13-19,2001-04-13
2001,16,102378619,Bridget Jones's Diary,63,false,Apr 20-26,2001-04-20
2001,17,86365566,Driven,64,false,Apr 27-May 3,2001-04-27
2001,18,138734767,The Mummy Returns,64,false,May 4-10,2001-05-04
2001,19,103654982,The Mummy Returns,63,false,May 11-17,2001-05-11
2001,20,132281276,Shrek,34,false,May 18-24,2001-05-18
2001,21,222453395,Pearl Harbor,59,false,May 25-31,2001-05-25
2001,22,174292847,Pearl Harbor,62,false,Jun 1-7,2001-06-01
2001,23,145063885,Swordfish,60,false,Jun 8-14,2001-06-08
2001,24,192874575,Lara Croft: Tomb Raider,62,false,Jun 15-21,2001-06-15
2001,25,207877540,The Fast and the Furious,65,false,Jun 22-28,2001-06-22
2001,26,232575274,A.I. Artificial Intelligence,60,false,Jun 29-Jul 5,2001-06-29
2001,27,202991634,Cats & Dogs,63,false,Jul 6-12,2001-07-06
2001,28,212127792,Legally Blonde,62,false,Jul 13-19,2001-07-13
2001,29,220066739,Jurassic Park III,60,false,Jul 20-26,2001-07-20
2001,30,226655064,Planet of the Apes,62,false,Jul 27-Aug 2,2001-07-27
2001,31,261846448,Rush Hour 2,62,false,Aug 3-9,2001-08-03
2001,32,232487677,American Pie 2,63,false,Aug 10-16,2001-08-10
2001,33,168734777,American Pie 2,58,false,Aug 17-23,2001-08-17
2001,34,135346536,American Pie 2,61,false,Aug 24-30,2001-08-24
2001,35,135358982,Jeepers Creepers,62,false,Aug 31-Sep 6,2001-08-31
2001,36,92539945,The Musketeer,60,false,Sep 7-13,2001-09-07
2001,37,83927301,Hardball,62,false,Sep 14-20,2001-09-14
2001,38,78661325,Hardball,63,false,Sep 21-27,2001-09-21
2001,39,95558080,Don't Say a Word,67,false,Sep 28-Oct 4,2001-09-28
2001,40,120653834,Training Day,68,false,Oct 5-11,2001-10-05
2001,41,110640674,Training Day,67,false,Oct 12-18,2001-10-12
2001,42,107446892,From Hell,70,false,Oct 19-25,2001-10-19
2001,43,108710732,K-PAX,65,false,Oct 26-Nov 1,2001-10-26
2001,44,179740529,"Monsters, Inc.",64,false,Nov 2-8,2001-11-02
2001,45,163161318,"Monsters, Inc.",67,false,Nov 9-15,2001-11-09
2001,46,250208972,Harry Potter and the Sorcerer's Stone,67,false,Nov 16-22,2001-11-16
2001,47,180478033,Harry Potter and the Sorcerer's Stone,62,false,Nov 23-29,2001-11-23
2001,48,111092769,Harry Potter and the Sorcerer's Stone,60,false,Nov 30-Dec 6,2001-11-30
2001,49,114377844,Ocean's Eleven,59,false,Dec 7-13,2001-12-07
2001,50,153814459,Vanilla Sky,64,false,Dec 14-20,2001-12-14
2001,51,290665861,The Lord of the Rings: The Fellowship of the Ring,63,false,Dec 21-27,2001-12-21
2001,52,291443826,The Lord of the Rings: The Fellowship of the Ring,65,false,"Dec 28-Jan 3, 2002",2001-12-28
2002,1,160509255,The Lord of the Rings: The Fellowship of the Ring,60,false,Jan 4-10,2002-01-04
2002,2,138640274,The Lord of the Rings: The Fellowship of the Ring,60,false,Jan 11-17,2002-01-11
2002,3,177210194,Black Hawk Down,59,false,Jan 18-24,2002-01-18
2002,4,164719925,Black Hawk Down,60,false,Jan 25-31,2002-01-25
2002,5,126259558,Black Hawk Down,62,false,Feb 1-7,2002-02-01
2002,6,136239020,Collateral Damage,62,false,Feb 8-14,2002-02-08
2002,7,192488984,John Q,61,false,Feb 15-21,2002-02-15
2002,8,136090746,Queen of the Damned,62,false,Feb 22-28,2002-02-22
2002,9,133862047,We Were Soldiers,61,false,Mar 1-7,2002-03-01
2002,10,138927081,The Time Machine,65,false,Mar 8-14,2002-03-08
2002,11,177487682,Ice Age,68,false,Mar 15-21,2002-03-15
2002,12,185808779,Blade II,68,false,Mar 22-28,2002-03-22
2002,13,189335381,Panic Room,68,false,Mar 29-Apr 4,2002-03-29
2002,14,136969398,Panic Room,64,false,Apr 5-11,2002-04-05
2002,15,124510843,Changing Lanes,72,false,Apr 12-18,2002-04-12
2002,16,132740252,The Scorpion King,75,false,Apr 19-25,2002-04-19
2002,17,107900138,The Scorpion King,82,false,Apr 26-May 2,2002-04-26
2002,18,215536631,Spider-Man,83,false,May 3-9,2002-05-03
2002,19,191921645,Spider-Man,81,false,May 10-16,2002-05-10
2002,20,232908246,Star Wars: Episode II - Attack of the Clones,83,false,May 17-23,2002-05-17
2002,21,242961383,Star Wars: Episode II - Attack of the Clones,95,false,May 24-30,2002-05-24
2002,22,191056233,The Sum of All Fears,93,false,May 31-Jun 6,2002-05-31
2002,23,163676858,The Sum of All Fears,97,false,Jun 7-13,2002-06-07
2002,24,238437561,Scooby-Doo,102,false,Jun 14-20,2002-06-14
2002,25,244410838,Lilo & Stitch,100,false,Jun 21-27,2002-06-21
2002,26,268088115,Mr. Deeds,105,false,Jun 28-Jul 4,2002-06-28
2002,27,226484070,Men in Black II,93,false,Jul 5-11,2002-07-05
2002,28,219129103,Men in Black II,120,false,Jul 12-18,2002-07-12
2002,29,184965807,Stuart Little 2,121,false,Jul 19-25,2002-07-19
2002,30,228835312,Austin Powers in Goldmember,131,false,Jul 26-Aug 1,2002-07-26
2002,31,250449791,Signs,128,false,Aug 2-8,2002-08-02
2002,32,203198261,xXx,132,false,Aug 9-15,2002-08-09
2002,33,158701021,xXx,134,false,Aug 16-22,2002-08-16
2002,34,120343256,Signs,141,false,Aug 23-29,2002-08-23
2002,35,129428835,Signs,137,false,Aug 30-Sep 5,2002-08-30
2002,36,100520606,My Big Fat Greek Wedding,141,false,Sep 6-12,2002-09-06
2002,37,110860596,Barbershop,149,false,Sep 13-19,2002-09-13
2002,38,102680755,Barbershop,153,false,Sep 20-26,2002-09-20
2002,39,128761868,Sweet Home Alabama,156,false,Sep 27-Oct 3,2002-09-27
2002,40,131676428,Red Dragon,147,false,Oct 4-10,2002-10-04
2002,41,124326382,Red Dragon,153,false,Oct 11-17,2002-10-11
2002,42,117762582,The Ring,144,false,Oct 18-24,2002-10-18
2002,43,139277662,Jackass: The Movie,159,false,Oct 25-31,2002-10-25
2002,44,152762558,The Santa Clause 2,146,false,Nov 1-7,2002-11-01
2002,45,191553038,8 Mile,143,false,Nov 8-14,2002-11-08
2002,46,207541247,Harry Potter and the Chamber of Secrets,149,false,Nov 15-21,2002-11-15
2002,47,243885713,Die Another Day,144,false,Nov 22-28,2002-11-22
2002,48,176756968,Die Another Day,133,false,Nov 29-Dec 5,2002-11-29
2002,49,105108971,Die Another Day,129,false,Dec 6-12,2002-12-06
2002,50,172493245,The Lord of the Rings: The Two Towers,123,false,Dec 13-19,2002-12-13
2002,51,292838659,The Lord of the Rings: The Two Towers,128,false,Dec 20-26,2002-12-20
2002,52,333602044,The Lord of the Rings: The Two Towers,129,false,"Dec 27-Jan 2, 2003",2002-12-27
2003,1,171206311,The Lord of the Rings: The Two Towers,121,false,Jan 3-9,2003-01-03
2003,2,146643539,Just Married,124,false,Jan 10-16,2003-01-10
2003,3,150390361,Kangaroo Jack,132,false,Jan 17-23,2003-01-17
2003,4,131208055,Darkness Falls,129,false,Jan 24-30,2003-01-24
2003,5,143787398,The Recruit,125,false,Jan 31-Feb 6,2003-01-31
2003,6,151136873,How to Lose a Guy in 10 Days,120,false,Feb 7-13,2003-02-07
2003,7,157175173,Daredevil,126,false,Feb 14-20,2003-02-14
2003,8,145155543,Old School,122,false,Feb 21-27,2003-02-21
2003,9,134006291,Cradle 2 the Grave,132,false,Feb 28-Mar 6,2003-02-28
2003,10,146722581,Bringing Down the House,131,false,Mar 7-13,2003-03-07
2003,11,138571526,Bringing Down the House,134,false,Mar 14-20,2003-03-14
2003,12,129713748,Bringing Down the House,138,false,Mar 21-27,2003-03-21
2003,13,131811652,Head of State,143,false,Mar 28-Apr 3,2003-03-28
2003,14,125727241,Phone Booth,145,false,Apr 4-10,2003-04-04
2003,15,139022697,Anger Management,155,false,Apr 11-17,2003-04-11
2003,16,150015696,Anger Management,155,false,Apr 18-24,2003-04-18
2003,17,115710990,Identity,167,false,Apr 25-May 1,2003-04-25
2003,18,193203915,X2: X-Men United,155,false,May 2-8,2003-05-02
2003,19,182213786,X2: X-Men United,150,false,May 9-15,2003-05-09
2003,20,212628660,The Matrix Reloaded,154,false,May 16-22,2003-05-16
2003,21,237009797,Bruce Almighty,137,false,May 23-29,2003-05-23
2003,22,241537753,Finding Nemo,135,false,May 30-Jun 5,2003-05-30
2003,23,225873991,Finding Nemo,135,false,Jun 6-12,2003-06-06
2003,24,185147546,Finding Nemo,136,false,Jun 13-19,2003-06-13
2003,25,216312053,Hulk,141,false,Jun 20-26,2003-06-20
2003,26,231036373,Charlie's Angels: Full Throttle,144,false,Jun 27-Jul 3,2003-06-27
2003,27,232030356,Terminator 3: Rise of the Machines,145,false,Jul 4-10,2003-07-04
2003,28,224685609,Pirates of the Caribbean: The Curse of the Black Pearl,138,false,Jul 11-17,2003-07-11
2003,29,233456102,Bad Boys II,143,false,Jul 18-24,2003-07-18
2003,30,241828746,Spy Kids 3-D: Game Over,144,false,Jul 25-31,2003-07-25
2003,31,229304880,American Wedding,136,false,Aug 1-7,2003-08-01
2003,32,206838776,S.W.A.T.,134,false,Aug 8-14,2003-08-08
2003,33,212085891,Freddy vs. Jason,133,false,Aug 15-21,2003-08-15
2003,34,144970942,Freddy vs. Jason,140,false,Aug 22-28,2003-08-22
2003,35,132739488,Jeepers Creepers 2,143,false,Aug 29-Sep 4,2003-08-29
2003,36,86413199,Jeepers Creepers 2,147,false,Sep 5-11,2003-09-05
2003,37,111464476,Once Upon a Time in Mexico,152,false,Sep 12-18,2003-09-12
2003,38,133601389,Underworld,144,false,Sep 19-25,2003-09-19
2003,39,119604449,The Rundown,156,false,Sep 26-Oct 2,2003-09-26
2003,40,127499990,School of Rock,150,false,Oct 3-9,2003-10-03
2003,41,116778055,School of Rock,159,false,Oct 10-16,2003-10-10
2003,42,147790228,The Texas Chainsaw Massacre,153,false,Oct 17-23,2003-10-17
2003,43,164245373,Scary Movie 3,158,false,Oct 24-30,2003-10-24
2003,44,167045508,The Matrix Revolutions,156,false,Oct 31-Nov 6,2003-10-31
2003,45,209014663,The Matrix Revolutions,151,false,Nov 7-13,2003-11-07
2003,46,164554260,Master and Commander: The Far Side of the World,148,false,Nov 14-20,2003-11-14
2003,47,215163555,The Cat in the Hat,139,false,Nov 21-27,2003-11-21
2003,48,188772678,The Haunted Mansion,137,false,Nov 28-Dec 4,2003-11-28
2003,49,126054770,The Last Samurai,132,false,Dec 5-11,2003-12-05
2003,50,169859084,The Lord of the Rings: The Return of the King,133,false,Dec 12-18,2003-12-12
2003,51,264586397,The Lord of the Rings: The Return of the King,119,false,Dec 19-25,2003-12-19
2003,52,356853256,The Lord of the Rings: The Return of the King,110,false,"Dec 26-Jan 1, 2004",2003-12-26
2004,1,180600550,The Lord of the Rings: The Return of the King,115,false,Jan 2-8,2004-01-02
2004,2,137068707,The Lord of the Rings: The Return of the King,115,false,Jan 9-15,2004-01-09
2004,3,152426580,Along Came Polly,123,false,Jan 16-22,2004-01-16
2004,4,130872874,The Butterfly Effect,124,false,Jan 23-29,2004-01-23
2004,5,121060862,You Got Served,118,false,Jan 30-Feb 5,2004-01-30
2004,6,138552432,Barbershop 2: Back in Business,125,false,Feb 6-12,2004-02-06
2004,7,156771843,50 First Dates,134,false,Feb 13-19,2004-02-13
2004,8,159103270,The Passion of the Christ,138,false,Feb 20-26,2004-02-20
2004,9,212371818,The Passion of the Christ,128,false,Feb 27-Mar 4,2004-02-27
2004,10,189015064,The Passion of the Christ,125,false,Mar 5-11,2004-03-05
2004,11,160764918,The Passion of the Christ,138,false,Mar 12-18,2004-03-12
